	GSM309986.CEL
204218_at	254.228951145617
204219_s_at	7347.22973206778
204220_at	742.449118683981
204221_x_at	190.407024303604
204222_s_at	409.558284181317
204223_at	1671.82393859169
204224_s_at	394.693170404216
204225_at	1469.0996718032
204226_at	353.352980111435
204227_s_at	238.926360812007
204228_at	514.593637012816
204229_at	57.3245180699152
204230_s_at	195.261384656099
204231_s_at	305.651858426846
204232_at	1450.22832766199
204233_s_at	264.68341705496
204234_s_at	447.38852019455
204235_s_at	1755.26263384701
204236_at	1003.79598969849
204237_at	1565.76210459615
204238_s_at	847.100870374464
204239_s_at	389.694440049691
204240_s_at	281.967911591701
204241_at	191.577446498571
204242_s_at	251.595090976904
204243_at	440.968796143836
204244_s_at	243.290858442799
204245_s_at	2828.2015000762
204246_s_at	4685.70941929378
204247_s_at	67.611842722814
204248_at	1024.32353489731
204249_s_at	1555.67900302688
204250_s_at	115.838889835851
204251_s_at	243.295848273526
204252_at	344.102427020681
204253_s_at	168.524334558727
204254_s_at	120.587167423066
204255_s_at	74.7388976306014
204256_at	68.5626841015664
204257_at	478.493202926224
204258_at	883.921335047364
204259_at	72.2474805324189
204260_at	38.4892004991241
204261_s_at	86.867169128327
204262_s_at	347.708918911119
204263_s_at	584.423502774629
204264_at	581.599005927535
204265_s_at	708.820288117529
204266_s_at	152.775155897445
204267_x_at	217.419464818567
204268_at	49.4848956172116
204269_at	131.871355521553
204270_at	204.838996701808
204271_s_at	651.575321589935
204272_at	105.410359302166
204273_at	458.893432019255
204274_at	3462.71159502574
204275_at	257.737459342263
204276_at	572.939041934197
204277_s_at	269.944194336648
204278_s_at	1196.43117783905
204279_at	1335.43974134206
204280_at	137.170474153868
204281_at	970.349608239509
204282_s_at	569.428186992832
204283_at	865.62780976264
204284_at	12425.948966409
204285_s_at	137.048148173974
204286_s_at	117.488163991863
204287_at	370.755844135156
204288_s_at	2915.60380796614
204289_at	43.6837438696304
204290_s_at	3724.51104724028
204291_at	476.409643134037
204292_x_at	104.146905412736
204293_at	22.2802682488881
204294_at	436.381285917508
204295_at	2570.83868675789
204296_at	16.2953827202692
204297_at	758.607786584177
204298_s_at	146.783652119354
204299_at	907.353565677979
204300_at	1199.49627905328
204301_at	160.847618970593
204302_s_at	135.343291577765
204303_s_at	416.372094245841
204304_s_at	104.236030531492
204305_at	519.524933413296
204306_s_at	561.767943576941
204307_at	220.594119759395
204308_s_at	415.984022126701
204309_at	11.0857036603158
204310_s_at	348.499858495521
204311_at	210.108355149606
204312_x_at	428.979021830115
204313_s_at	1180.77402120399
204314_s_at	1541.41264994685
204315_s_at	21.7914486106082
204316_at	178.438675778259
204317_at	49.6051672705864
204318_s_at	135.15287723346
204319_s_at	1083.90950664961
204320_at	121.508332813845
204321_at	441.374430966239
204322_at	18.4614666009822
204323_x_at	78.6171705994312
204324_s_at	108.885465624193
204325_s_at	104.032427866134
204326_x_at	11880.6722472649
204327_s_at	387.055541572625
204328_at	272.837806004293
204329_s_at	130.470991879315
204330_s_at	201.674467682085
204331_s_at	1371.27822139578
204332_s_at	836.174266431555
204333_s_at	471.086760865278
204334_at	562.85286622867
204335_at	418.984754305113
204336_s_at	595.847718276308
204337_at	481.491757702916
204338_s_at	50.5109802508408
204339_s_at	163.56190603247
204340_at	307.484833529899
204341_at	844.211493633469
204342_at	1166.48882965541
204343_at	240.858541300271
204344_s_at	811.863616942312
204345_at	698.352541050256
204346_s_at	388.672702028
204347_at	187.061942231338
204348_s_at	535.130497461417
204349_at	738.08226650901
204350_s_at	934.080217369866
204351_at	21.2992871929833
204352_at	937.943734277339
204353_s_at	470.667854247116
204354_at	455.878899162079
204355_at	1387.01448584314
204356_at	9.66656358830492
204357_s_at	218.212653292704
204358_s_at	314.903769079699
204359_at	3004.42794511117
204360_s_at	436.24104279211
204361_s_at	904.157552997875
204362_at	3307.43259915169
204363_at	449.687367166381
204364_s_at	5573.69026599583
204365_s_at	1445.01332810179
204366_s_at	1380.75172678939
204367_at	1212.15759800298
204368_at	754.409829889226
204369_at	1598.78988854428
204370_at	949.460821768815
204371_s_at	120.742328962576
204372_s_at	903.845170825512
204373_s_at	2845.79488850692
204374_s_at	33.520453458132
204375_at	18.8810179863288
204376_at	74.4651698068523
204377_s_at	103.506362395977
204378_at	74.6261930537294
204379_s_at	50.6127410930789
204380_s_at	69.611826856787
204381_at	248.163191422742
204382_at	314.769506173847
204383_at	377.728242651108
204384_at	125.293533501475
204385_at	182.575973795512
204386_s_at	6895.08504290949
204387_x_at	2090.11402468972
204388_s_at	607.24896058166
204389_at	358.742272185992
204390_at	7.58758833972375
204391_x_at	1026.78609180707
204392_at	258.894623712533
204393_s_at	36.9976907004672
204394_at	483.051889821564
204395_s_at	281.089937868046
204396_s_at	1386.63938974725
204397_at	102.831250100471
204398_s_at	108.528303157837
204399_s_at	20.042764538722
204400_at	347.015787107321
204401_at	182.070939058553
204402_at	130.007953138643
204403_x_at	929.085106020497
204404_at	341.730888105312
204405_x_at	1909.26974378277
204406_at	36.0535621895996
204407_at	230.55454840729
204408_at	53.7547380307402
204409_s_at	39.638805990545
204410_at	74.8643035196451
204411_at	75.6038479780308
204412_s_at	29.0915100763326
204413_at	17.0278395884586
204414_at	53.6585417955347
204415_at	298.884579263273
204416_x_at	247.544654255131
204417_at	1027.4619123974
204418_x_at	2331.27225125517
204419_x_at	1012.39802200306
204420_at	17.8227571763344
204421_s_at	197.51714062429
204422_s_at	619.095661131231
204423_at	350.770406780384
204424_s_at	583.746656906287
204425_at	147.195223478221
204426_at	1702.60033584195
204427_s_at	2763.97102394174
204428_s_at	277.682545002986
204429_s_at	1049.38560168382
204430_s_at	3314.64825307205
204431_at	652.481600528388
204432_at	191.867436031881
204433_s_at	342.701525254415
204434_at	354.544253264567
204435_at	453.954245953565
204436_at	581.137607143146
204437_s_at	44.3576548471401
204438_at	2092.25009740908
204439_at	1245.62090023566
204440_at	206.072841671169
204441_s_at	169.092679057647
204442_x_at	1044.07930452965
204443_at	54.6767061708379
204444_at	83.7720582169237
204445_s_at	237.362833992291
204446_s_at	911.135714565061
204447_at	416.21978996705
204448_s_at	186.445467298805
204449_at	607.188695626967
204450_x_at	88.7031402214639
204451_at	1413.31829402088
204452_s_at	170.682270516025
204453_at	714.291440457145
204454_at	1196.61172206252
204455_at	7.78677296103155
204456_s_at	113.632990601567
204457_s_at	8423.81534855485
204458_at	362.871672726055
204459_at	250.795092985536
204460_s_at	670.710794876469
204461_x_at	1965.20964382111
204462_s_at	321.654320348055
204463_s_at	330.098174144657
204464_s_at	933.265481889933
204465_s_at	9.9549148108807
204466_s_at	479.250197181797
204467_s_at	360.903196240492
204468_s_at	378.718848211031
204469_at	444.596048044461
204470_at	302.611452121696
204471_at	57.7235730059313
204472_at	928.07381351455
204473_s_at	583.793223689986
204474_at	444.72160552385
204475_at	8.3447424863223
204476_s_at	198.217693358885
204477_at	295.514947049709
204478_s_at	403.720144582308
204479_at	370.107013775539
204480_s_at	357.033854302873
204481_at	522.300373282317
204482_at	1358.10257777078
204483_at	18050.7706908717
204484_at	1735.43153609878
204485_s_at	341.829411171127
204486_at	20.3506329434283
204487_s_at	208.267152027822
204488_at	458.938159458407
204489_s_at	876.339545835843
204490_s_at	509.97272621422
204491_at	2085.31418823352
204492_at	22.9970128429536
204493_at	227.71060186086
204494_s_at	115.329184395098
204495_s_at	307.071275712655
204496_at	2094.30642813236
204497_at	2353.27217460878
204498_s_at	691.769808100413
204499_at	90.6253044366514
204500_s_at	1690.76825900674
204501_at	323.464965775366
204502_at	671.338990218679
204503_at	50.5051433063736
204504_s_at	815.7862062016
204505_s_at	353.270971330733
204506_at	337.364653855375
204507_s_at	174.088167960192
204508_s_at	60.6057754097539
204509_at	103.713538607933
204510_at	91.7237437475415
204511_at	192.122614769343
204512_at	440.460546302229
204513_s_at	296.566123245142
204514_at	280.619331041705
204515_at	63.6532714445276
204516_at	3103.49845020172
204517_at	3064.05389239613
204518_s_at	772.861333166064
204519_s_at	1027.37856378191
204520_x_at	948.162867385197
204521_at	283.154083924962
204522_at	259.453208270303
204523_at	625.891935362788
204524_at	287.860586335556
204525_at	44.3164313366293
204526_s_at	2165.91882924092
204527_at	301.664475341854
204528_s_at	3627.12290453826
204529_s_at	87.9715569353774
204530_s_at	6.19772446288988
204531_s_at	221.004088792702
204532_x_at	125.314010572869
204533_at	225.779751992501
204534_at	424.736258917574
204535_s_at	258.740978013827
204536_s_at	23.9152307875271
204537_s_at	357.915370281866
204538_x_at	5023.45081794551
204539_s_at	8.33274951898448
204540_at	13524.6120180192
204541_at	6.64380447100872
204542_at	625.745495526263
204543_at	62.2375914892099
204544_at	949.653475141686
204545_at	37.948225018966
204546_at	192.922635470956
204547_at	1372.57642986581
204548_at	60.8563403366155
204549_at	186.343488905228
204550_x_at	1651.86297584417
204551_s_at	41.7613589767367
204552_at	363.723562523516
204553_x_at	137.17648620999
204554_at	1036.53307131813
204555_s_at	90.6377299180511
204556_s_at	230.959224039418
204557_s_at	198.521410761346
204558_at	70.8660637067592
204559_s_at	1674.04702235985
204560_at	1216.13951639781
204561_x_at	35.0919893438809
204562_at	232.16335083334
204563_at	1162.2905609866
204564_at	237.807756442896
204565_at	1769.59413915537
204566_at	979.566729232157
204567_s_at	796.970955011201
204568_at	1683.92045179672
204569_at	196.300333681285
204570_at	21432.8130879152
204571_x_at	2771.70857832631
204572_s_at	385.596501961085
204573_at	981.267292461654
204574_s_at	12.325566479967
204575_s_at	311.866927670429
204576_s_at	525.200989124284
204577_s_at	294.318882479504
204578_at	244.476924260644
204579_at	152.431833431356
204580_at	51.3294005230213
204581_at	136.563470710462
204582_s_at	17.1766084262214
204583_x_at	24.3847729531523
204584_at	108.606498766336
204585_s_at	80.2717236906357
204586_at	13.8388895767966
204587_at	453.791261536899
204588_s_at	1167.5904614938
204589_at	2407.76962220081
204590_x_at	96.041495022437
204591_at	96.3381988635202
204592_at	7.68956443645554
204593_s_at	358.757221357983
204594_s_at	654.080435547641
204595_s_at	335.117953250639
204596_s_at	118.653116449196
204597_x_at	180.314490631047
204598_at	290.160896428327
204599_s_at	705.789883148635
204600_at	281.289550718672
204601_at	203.592787372399
204602_at	174.399703899164
204603_at	67.2342610094793
204604_at	1502.36529307488
204605_at	727.266713948065
204606_at	432.73632690564
204607_at	2226.50077010541
204608_at	233.066232050083
204609_at	6.11586791078556
204610_s_at	752.015877244367
204611_s_at	337.454102187553
204612_at	9605.65206542615
204613_at	798.903471630783
204614_at	79.7782207674011
204615_x_at	2967.06943282052
204616_at	1771.08848101149
204617_s_at	285.600764775052
204618_s_at	549.367422180202
204619_s_at	387.119786514045
204620_s_at	1230.65680867821
204621_s_at	484.772406489068
204622_x_at	325.889849943313
204623_at	19.2042530436064
204624_at	259.111871800413
204625_s_at	120.763083608001
204626_s_at	124.498416379918
204627_s_at	38.0884434948165
204628_s_at	47.5492257486162
204629_at	1263.08633919181
204630_s_at	2866.43449228749
204631_at	24562.2445547447
204632_at	212.652183935638
204633_s_at	1307.81474984709
204634_at	1072.0847181895
204635_at	539.829753040305
204636_at	11.6456852688735
204637_at	22.6243421818829
204638_at	202.650646201976
204639_at	232.755664973851
204640_s_at	3204.02771914924
204641_at	9.71801640966665
204642_at	691.242747445063
204643_s_at	450.217144532489
204644_at	188.817922447974
204645_at	711.333821514098
204646_at	2653.5935685076
204647_at	735.70886185549
204648_at	447.423537888325
204649_at	28.0122443801118
204650_s_at	328.323007804652
204651_at	595.666385304134
204652_s_at	138.499170791828
204653_at	17.9073261064848
204654_s_at	29.4587479786288
204655_at	404.645484440382
204656_at	334.284710047635
204657_s_at	122.476631701425
204658_at	1686.30841854708
204659_s_at	305.041654362426
204660_at	17.1120407167849
204661_at	1132.22630482785
204662_at	743.493402272631
204663_at	817.217510288501
204664_at	6.90870335022764
204665_at	78.1094594364223
204666_s_at	95.689002056711
204667_at	9.06854112695348
204668_at	94.6903474020526
204669_s_at	209.988607965234
204670_x_at	6433.33491129194
204671_s_at	387.937000903703
204672_s_at	259.692370478297
204673_at	32.4362891410093
204674_at	362.786649095211
204675_at	179.82999920286
204676_at	691.985125752299
204677_at	1046.76744199556
204678_s_at	116.21998783627
204679_at	461.986884461375
204680_s_at	20.5149405349649
204681_s_at	746.487229346426
204682_at	893.906512357224
204683_at	745.346721513858
204684_at	117.637336553147
204685_s_at	600.251842128823
204686_at	1060.88892969868
204687_at	266.133074371149
204688_at	1666.67736647532
204689_at	761.94455078201
204690_at	2065.64568286489
204691_x_at	617.864954348621
204692_at	258.634444244841
204693_at	245.475685710026
204694_at	24.7152668493529
204695_at	69.5560273358238
204696_s_at	66.1109646017149
204697_s_at	59.6185709592358
204698_at	350.773398483806
204699_s_at	377.740133598812
204700_x_at	478.585119316552
204701_s_at	215.066998545235
204702_s_at	212.75480968182
204703_at	608.783579683702
204704_s_at	23.1981687942989
204705_x_at	9.00147305411165
204706_at	661.493782690054
204707_s_at	20.7116067179339
204708_at	6.18317264303692
204709_s_at	4.65894639385454
204710_s_at	1344.9082450831
204711_at	338.177261214871
204712_at	106.246336180774
204713_s_at	18.7221911443452
204714_s_at	241.403048852239
204715_at	320.604613184716
204716_at	390.498500941845
204717_s_at	1252.8763651467
204718_at	961.788465596377
204719_at	5875.73893728714
204720_s_at	154.752499663509
204721_s_at	9.80900777348522
204722_at	300.760551491642
204723_at	489.29888875036
204724_s_at	93.914632877438
204725_s_at	798.704226381126
204726_at	827.564872968296
204727_at	13.1828821312659
204728_s_at	93.4426162309431
204729_s_at	27.4445139974047
204730_at	95.6398752517287
204731_at	1475.44180533592
204732_s_at	395.506359442314
204733_at	5.27717110342041
204734_at	7.11520660392489
204735_at	1115.82556964296
204736_s_at	188.764162330219
204737_s_at	25053.5028785534
204738_s_at	336.142015157777
204739_at	273.068549047938
204740_at	725.026463512584
204741_at	223.734636882736
204742_s_at	487.139365450954
204743_at	88.0215093249869
204744_s_at	6230.4369595972
204745_x_at	1523.02919570563
204746_s_at	271.606344439182
204747_at	896.924750338879
204748_at	143.844588005799
204749_at	314.685113763968
204750_s_at	52.7655204095105
204751_x_at	92.560100319791
204752_x_at	1178.99398129022
204753_s_at	579.030833380264
204754_at	858.182383902683
204755_x_at	480.378357103399
204756_at	474.183534253111
204757_s_at	436.77390365829
204758_s_at	5.66341879319129
204759_at	2429.69976579783
204760_s_at	147.382489402866
204761_at	210.880702342892
204762_s_at	66.3145694030036
204763_s_at	101.529085231692
204764_at	225.649207321525
204765_at	173.098455817113
204766_s_at	185.106611707632
204767_s_at	370.407173007446
204768_s_at	515.720276227621
204769_s_at	159.878061165612
204770_at	115.468251957755
204771_s_at	976.853897602329
204772_s_at	787.89314509595
204773_at	685.518249538187
204774_at	620.456830810482
204775_at	165.908679422499
204776_at	3335.61708674874
204777_s_at	253.124893578632
204778_x_at	366.151275781073
204779_s_at	773.365803935142
204780_s_at	989.425563873569
204781_s_at	564.345081261665
204782_at	146.102856154717
204783_at	965.580629015281
204784_s_at	1296.04657992941
204785_x_at	328.953512395033
204786_s_at	245.152419941142
204787_at	1841.94211412673
204788_s_at	463.100508188728
204789_at	279.814206093388
204790_at	800.368348071489
204791_at	1412.52248355993
204792_s_at	199.899742135255
204793_at	710.913843523939
204794_at	23.3729931750236
204795_at	302.122369961372
204796_at	458.656634192143
204797_s_at	1267.90044230128
204798_at	82.9682810832582
204799_at	242.029110480203
204800_s_at	526.750093296767
204801_s_at	27.3538601726748
204802_at	2799.41598487772
204803_s_at	2068.23240598679
204804_at	364.027785174707
204805_s_at	1343.62766993657
204806_x_at	3054.74154550608
204807_at	429.003162618176
204808_s_at	724.226859541273
204809_at	1655.82835373353
204810_s_at	24746.0859548537
204811_s_at	48.5937949756129
204812_at	720.715672260911
204813_at	952.503982549894
204814_at	49.8772914192931
204815_s_at	32.1558988717388
204816_s_at	68.5673381095916
204817_at	135.669489041547
204818_at	3.20965611453338
204819_at	272.147005485466
204820_s_at	4600.70487248987
204821_at	670.140867224702
204822_at	29.3553621181465
204823_at	375.777349303993
204824_at	1843.74300609246
204825_at	89.8487736213072
204826_at	203.526310103597
204827_s_at	75.0773391126086
204828_at	230.105978837704
204829_s_at	431.149830863531
204830_x_at	4.07032345334658
204831_at	860.487272975483
204832_s_at	925.681027353155
204833_at	438.173552881999
204834_at	829.798684978227
204835_at	612.368993734118
204836_at	127.06276761494
204837_at	652.909172314656
204838_s_at	511.994976869578
204839_at	1576.14253005902
204840_s_at	28.5602744739941
204841_s_at	145.892474578463
204842_x_at	3043.66619017307
204843_s_at	203.029380668986
204844_at	352.005145614762
204845_s_at	301.750565673104
204846_at	115.94211850426
204847_at	1553.92781203394
204848_x_at	1023.30080291461
204849_at	867.755552832058
204850_s_at	14.1380558408256
204851_s_at	9.80385553635922
204852_s_at	191.588137204672
204853_at	400.658394447524
204854_at	20.1479908603297
204855_at	130.82675724893
204856_at	45.2106306623821
204857_at	527.870134925605
204858_s_at	201.748916856214
204859_s_at	181.194948357372
204860_s_at	69.2367982626581
204861_s_at	210.844091034786
204862_s_at	417.295259977463
204863_s_at	249.965842358439
204864_s_at	120.005665252367
204865_at	16745.2665561879
204866_at	171.33619562598
204867_at	210.50985532702
204868_at	1852.72726287633
204869_at	9.85423409020906
204870_s_at	29.1178892223493
204871_at	324.881542454411
204872_at	3301.06330282578
204873_at	754.604606460941
204874_x_at	24.6805805606533
204875_s_at	332.482117711879
204876_at	24.6876224965665
204877_s_at	98.5005744916093
204878_s_at	172.217949080661
204879_at	476.480313878596
204880_at	947.880547822279
204881_s_at	1154.50038488964
204882_at	279.560683440993
204883_s_at	438.023214906248
204884_s_at	150.723229988009
204885_s_at	2819.65181512978
204886_at	4.73020737042445
204887_s_at	10.4700865337103
204888_s_at	256.507499456256
204889_s_at	447.425190469965
204890_s_at	298.302487132281
204891_s_at	276.191992322814
204892_x_at	20067.7274794299
204893_s_at	275.58300422504
204894_s_at	4261.30792373519
204895_x_at	13.0163273021516
204896_s_at	128.418838969829
204897_at	1445.98471292017
204898_at	43.9879876903485
204899_s_at	96.3237118430017
204900_x_at	778.79532387392
204901_at	75.0070728841987
204902_s_at	43.857509321926
204903_x_at	897.071300184789
204904_at	605.520137876087
204905_s_at	889.636778512902
204906_at	1104.95831070404
204907_s_at	100.21511542399
204908_s_at	458.504100824539
204909_at	80.4063083914847
204910_s_at	15.4411536439425
204911_s_at	198.9861403435
204912_at	418.642279699578
204913_s_at	11.1296652367809
204914_s_at	56.9642845466321
204915_s_at	38.7072082753005
204916_at	975.117834111142
204917_s_at	292.873178106899
204918_s_at	159.164417656576
204919_at	134.52024301312
204920_at	198.852975902655
204921_at	263.618464475748
204922_at	120.168825341288
204923_at	258.462830459028
204924_at	268.381168740481
204925_at	292.840176821798
204926_at	49.1579721516991
204927_at	233.488408846901
204928_s_at	286.073662033347
204929_s_at	1762.34790439304
204930_s_at	175.629165599841
204931_at	98.6199819625106
204932_at	442.455926597843
204933_s_at	485.526989371082
204934_s_at	349.722098145287
204935_at	109.784262209517
204936_at	14.0408685369449
204937_s_at	1372.81038417793
204938_s_at	10496.4987607348
204939_s_at	16777.6812051399
204940_at	10961.510942976
204941_s_at	13.4148078029707
204942_s_at	53.5265318423203
204943_at	118.353933797642
204944_at	196.139711931678
204945_at	46.4263610575605
204946_s_at	119.192806846255
204947_at	103.064988093112
204948_s_at	326.911744279093
204949_at	925.690864147397
204950_at	554.00590852455
204951_at	136.707390383844
204952_at	17.0408306320889
204953_at	8.58389158731113
204954_s_at	186.958406340649
204955_at	2429.06115608918
204956_at	58.4882098162792
204957_at	603.374765631891
204958_at	156.048748206539
204959_at	622.809820911423
204960_at	250.050350955435
204961_s_at	457.80670246287
204962_s_at	90.2337570169643
204963_at	4339.48791187244
204964_s_at	376.120604731194
204965_at	9.16190963598263
204966_at	92.0440235893985
204967_at	202.156610804251
204968_at	218.218466391252
204969_s_at	360.454451908821
204970_s_at	540.731348677602
204971_at	705.440632326358
204972_at	308.485350366438
204973_at	119.121305218617
204974_at	153.383891159284
204975_at	1530.1521949441
204976_s_at	909.225173802275
204977_at	674.277200617034
204978_at	263.071152213318
204979_s_at	9050.6255774108
204980_at	2525.95834404572
204981_at	249.387078437456
204982_at	73.3177154524586
204983_s_at	490.05214041363
204984_at	1414.34664640717
204985_s_at	566.795343759748
204986_s_at	176.666037764886
204987_at	37.0623038014335
204988_at	98.7974410027429
204989_s_at	285.041765674322
204990_s_at	716.431258547335
204991_s_at	80.0772467362649
204992_s_at	8992.14845645714
204993_at	392.740211282953
204994_at	311.911977457847
204995_at	77.1540194161692
204996_s_at	21.2491429857799
204997_at	1530.12525647664
204998_s_at	502.306917517354
204999_s_at	79.7514822568048
205000_at	30.409519093201
205001_s_at	3.86477936519008
205002_at	406.055646031342
205003_at	1946.85300267363
205004_at	418.918787321459
205005_s_at	695.280570404241
205006_s_at	608.338392605589
205007_s_at	26.8622245195333
205008_s_at	385.657489561201
205009_at	144.425583769299
205010_at	554.526293658479
205011_at	597.023289685172
205012_s_at	1410.12444794819
205013_s_at	232.923485776717
205014_at	86.3626972765879
205015_s_at	10.5063536630088
205016_at	118.252250106349
205017_s_at	230.083107901199
205018_s_at	670.832049699968
205019_s_at	194.051127473566
205020_s_at	501.334826460917
205021_s_at	414.389749218535
205022_s_at	2404.49759807767
205023_at	5.08154196410721
205024_s_at	162.530415932255
205025_at	178.2006417376
205026_at	367.117035832824
205027_s_at	389.163110949758
205028_at	55.8941630044462
205029_s_at	867.868462895215
205030_at	3470.26500212253
205031_at	473.152278835964
205032_at	26.94314741597
205033_s_at	208.865152372983
205034_at	158.402157488146
205035_at	101.77431056524
205036_at	1213.35582449332
205037_at	311.677327514217
205038_at	173.085698727843
205039_s_at	122.584914803952
205040_at	14.7775382620037
205041_s_at	3.88701170343437
205042_at	598.912152997055
205043_at	162.244872405418
205044_at	54.6593905032478
205045_at	7.24827004459293
205046_at	2.96089493162699
205047_s_at	517.532783711486
205048_s_at	1312.2377038423
205049_s_at	374.312921531017
205050_s_at	234.602673338265
205051_s_at	420.953546558272
205052_at	2272.98280848679
205053_at	244.745526475985
205054_at	20564.3592175008
205055_at	2698.36138896843
205056_s_at	25.252063404667
205057_s_at	25.0338701613651
205058_at	95.7900365557288
205059_s_at	290.738679125332
205060_at	564.079754290083
205061_s_at	497.918400481087
205062_x_at	263.696917919458
205063_at	559.232291158679
205064_at	19.5201154378964
205065_at	18.0627084126772
205066_s_at	151.13977701251
205067_at	205.060837485287
205068_s_at	197.639174579994
205069_s_at	105.879989350609
205070_at	1530.26795156239
205071_x_at	69.4390986858199
205072_s_at	61.4171993963507
205073_at	1018.1775498912
205074_at	1096.99436573867
205075_at	127.284421664967
205076_s_at	326.329687072071
205077_s_at	1750.84144014872
205078_at	1024.75873279249
205079_s_at	815.529222243917
205080_at	338.92494012104
205081_at	2319.19629271298
205082_s_at	1398.52237225529
205083_at	2088.7971636185
205084_at	631.766123330606
205085_at	15.5596171358538
205086_s_at	469.793402963397
205087_at	733.376147081137
205088_at	403.141592676712
205089_at	814.255586153339
205090_s_at	358.649558358059
205091_x_at	503.359259451668
205092_x_at	179.284199700863
205093_at	20.1365613655104
205094_at	1079.25730250852
205095_s_at	330.377472855964
205096_at	146.282888235204
205097_at	565.365857154131
205098_at	581.834825052024
205099_s_at	304.161108539331
205100_at	1820.1441240676
205101_at	201.637105852573
205102_at	100.705318418893
205103_at	168.043131651393
205104_at	194.774125612372
205105_at	927.118858754675
205106_at	133.3888590451
205107_s_at	139.986296718115
205108_s_at	250.894425094746
205109_s_at	225.83930680088
205110_s_at	1901.05311381045
205111_s_at	698.002994509862
205112_at	583.766307146965
205113_at	139.511101083487
205114_s_at	130.301804190997
205115_s_at	147.781699018026
205116_at	1076.04036664737
205117_at	422.144530074553
205118_at	68.1570914459423
205119_s_at	327.77558958643
205120_s_at	2278.04175502465
205121_at	496.643257679058
205122_at	289.96322154354
205123_s_at	111.340618560572
205124_at	9.48002896119723
205125_at	578.045941743199
205126_at	806.146169480354
205127_at	515.335313210654
205128_x_at	876.563181158316
205129_at	116.14783773567
205130_at	223.337442321371
205131_x_at	18.5503449379771
205132_at	4422.58325334466
205133_s_at	3231.35385866393
205134_s_at	148.606200931068
205135_s_at	229.957841059767
205136_s_at	769.188989874212
205137_x_at	57.4058097618421
205138_s_at	13.4280593915228
205139_s_at	505.776191230098
205140_at	582.942849388059
205141_at	528.759065421079
205142_x_at	262.817298195105
205143_at	64.050499339758
205144_at	136.030511002177
205145_s_at	251.151433305197
205146_x_at	222.159735208067
205147_x_at	242.968370687769
205148_s_at	571.997343008239
205149_s_at	231.521367422239
205150_s_at	417.62766898086
205151_s_at	448.216569791197
205152_at	93.6554844316657
205153_s_at	453.612147106175
205154_at	204.502566333663
205155_s_at	14.9378841097755
205156_s_at	30.1750492711343
205157_s_at	13.5787298337873
205158_at	1592.22918628882
205159_at	526.50941117357
205160_at	660.246512661738
205161_s_at	202.311118751036
205162_at	361.218801529431
205163_at	20348.5725275949
205164_at	308.102647407255
205165_at	19.3983996966571
205166_at	6.43840192558897
205167_s_at	10.9560360700357
205168_at	1902.85112107835
205169_at	220.381756478067
205170_at	321.116526355459
205171_at	504.368596071018
205172_x_at	990.367613259322
205173_x_at	1056.30096266095
205174_s_at	99.7168389938085
205175_s_at	9.04097278185425
205176_s_at	397.710986155806
205177_at	18870.9808191754
205178_s_at	1385.94745077344
205179_s_at	27.8364720744399
205180_s_at	227.261490118007
205181_at	295.74022256449
205182_s_at	83.3955108224515
205183_at	5.74345608745281
205184_at	4.97596078208574
205185_at	111.187732981574
205186_at	25.194297881141
205187_at	119.875270457488
205188_s_at	73.7127572138842
205189_s_at	173.638636825171
205190_at	130.426341592858
205191_at	147.21148646244
205192_at	254.235712535842
205193_at	459.35605187391
205194_at	332.517952014844
205195_at	43.5385614270326
205196_s_at	221.579734102036
205197_s_at	254.488360450616
205198_s_at	495.357645987147
205199_at	401.973487330509
205200_at	2586.56524172686
205201_at	433.62038533561
205202_at	6507.20948361742
205203_at	230.443751466521
205204_at	324.944446652241
205205_at	203.011947833735
205206_at	1428.30330897305
205207_at	125.068988348677
205208_at	1775.66794757422
205209_at	90.1533861605465
205210_at	19.6901901407503
205211_s_at	369.230029745459
205212_s_at	189.302833085402
205213_at	84.7752296576298
205214_at	187.293940284291
205215_at	215.914702453245
205216_s_at	9.86275867763826
205217_at	451.774202767359
205218_at	439.933806502663
205219_s_at	439.718492549815
205220_at	146.291652034534
205221_at	5.73956132794794
205222_at	268.110735504593
205223_at	131.605336314838
205224_at	61.1328792570759
205225_at	692.049728977906
205226_at	1353.70624229078
205227_at	161.356591654077
205228_at	212.31416445001
205229_s_at	206.000670997434
205230_at	163.769439175373
205231_s_at	3701.36770786525
205232_s_at	457.464605437156
205233_s_at	187.60746375495
205234_at	456.959631082975
205235_s_at	205.485215498835
205236_x_at	397.361355289959
205237_at	649.230213027524
205238_at	676.730671114825
205239_at	45.8060278195212
205240_at	536.209175431653
205241_at	375.651677912346
205242_at	339.977477935123
205243_at	14.4632541334947
205244_s_at	32.7717048982743
205245_at	217.591986423877
205246_at	423.502381855651
205247_at	462.706458683223
205248_at	363.72473871486
205249_at	93.0432601485379
205250_s_at	384.820153457671
205251_at	1149.74144668282
205252_at	317.039900257212
205253_at	425.53908718669
205254_x_at	66.1643359198697
205255_x_at	1449.5581672006
205256_at	267.067034320422
205257_s_at	331.838026218161
205258_at	571.855759494713
205259_at	1258.54868460864
205260_s_at	464.512139395426
205261_at	194.601031856296
205262_at	16.2248110902791
205263_at	1001.534447696
205264_at	651.710583320265
205265_s_at	435.958220017545
205266_at	346.509567749121
205267_at	562.925358320164
205268_s_at	105.656888432811
205269_at	304.392105402765
205270_s_at	365.872835595374
